1.000000,1.000000,1.000000,1.000000,1.000000,0.999900,0.999800,0.974600,1.000000,0.873900,0.768300,0.673900,0.138800
0.999900,0.999900,1.000000,1.000000,0.999600,0.875200,0.136500,0.760000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,1.000000,1.000000,0.999900,0.999900,0.808600,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.738400,0.180800,1.000000,0.997100,0.776400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999700,0.046300,0.010000,0.000000,1.000000,0.980700,0.266400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.583500,0.000000,0.000000,0.000000,0.000000,1.000000,0.429500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.149000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.199500,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
