0.050000,0.130000,0.150000,0.029700,0.110700,0.282500,0.463300,0.432400,0.503100,0.411400,0.475800,0.406800,0.422400
0.080000,0.190000,0.062600,0.146700,0.177900,0.237000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.036900,0.397000,0.120000,0.202700,0.232200,0.131500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.284000,0.306400,0.000000,0.310000,0.110700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.586400,0.031800,0.000000,0.000000,0.210000,0.000000,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.436500,0.000000,0.000000,0.000000,0.000000,0.970000,0.136600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.228400,0.000000,0.000000,0.000000,0.000000,0.000000,0.122800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164500,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220500,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340900,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.425900,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.731500,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.952800
