1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999900,1.000000,1.000000,0.116100,0.060000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.260000,0.040000,0.020000,0.000000,0.000000,0.000000,0.000000
1.000000,1.000000,1.000000,1.000000,1.000000,0.999600,0.059200,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000
1.000000,0.838400,0.259600,1.000000,1.000000,1.000000,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.089900,0.072800,0.000000,1.000000,1.000000,0.492800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.718300,0.000000,0.000000,0.000000,0.000000,1.000000,0.955200,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000
0.062000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.318200,0.041900,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.066500,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.802100
