0.170000,0.280000,0.530000,0.013900,0.072400,0.156000,0.254100,0.384600,0.440000,0.261700,0.329700,0.380700,0.253800
0.190000,0.260000,0.115700,0.121400,0.165800,0.226700,0.142800,0.095300,0.000000,0.000000,0.000000,0.000000,0.000000
0.054100,0.272800,0.470000,0.194700,0.152000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.132300,0.326400,0.169600,0.260000,0.028300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.305100,0.158300,0.000000,0.000000,0.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.515300,0.000000,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.335300,0.000000,0.000000,0.000000,0.000000,0.000000,0.072500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.194400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116800,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178100,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.278700,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.443700,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.579800,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.824400
