1.000000,1.000000,1.000000,1.000000,1.000000,0.999600,0.998200,0.998400,0.974300,0.992100,0.964600,0.843200,0.763700
1.000000,1.000000,1.000000,1.000000,0.997100,0.756700,0.303500,0.965300,1.000000,0.560000,0.030000,0.090000,0.010000
1.000000,1.000000,1.000000,0.999100,0.976500,0.507800,0.590000,0.240000,0.110000,0.000000,0.000000,0.000000,0.000000
1.000000,0.999800,1.000000,1.000000,0.949900,0.215900,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999500,0.358300,0.180000,0.020000,1.000000,0.594000,0.159800,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990600,0.000000,0.020000,0.000000,0.000000,1.000000,0.352500,0.036900,0.000000,0.000000,0.000000,0.000000,0.000000
0.455300,0.020000,0.000000,0.000000,0.000000,0.000000,0.999900,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000
0.194400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999800,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000
0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900
